nearCentralRingShift nearSideRingsShift nearSideRingsTurn remoteCentralRingShift remoteSideRingsShiftAdd remoteSideRingsTurn
-0.311 0.34299999999999997 -6.094999999999999 -0.15899999999999997 0.147 -12.413
-0.173 -0.317 -16.193 0.44499999999999995 0.557 -18.299
-0.119 -0.325 -11.711 0.353 0.443 -10.955
0.28500000000000003 -0.121 -13.169 0.29300000000000004 0.497 -13.222999999999999
0.397 0.30300000000000005 4.813000000000002 0.015000000000000013 0.391 1.1950000000000003
0.45299999999999996 -0.347 -2.4770000000000003 -0.40900000000000003 0.743 2.4369999999999976
0.44899999999999995 -0.471 2.3290000000000006 0.265 0.957 -12.953
-0.15699999999999997 -0.281 -10.793 0.375 0.803 1.519000000000002
-0.10099999999999998 -0.189 -4.799000000000001 0.16900000000000004 0.705 -1.5589999999999975
0.251 0.475 4.651 0.14700000000000002 0.795 -16.085
-0.10699999999999998 0.28300000000000003 -1.2890000000000015 -0.173 0.449 -0.4789999999999992
0.135 -0.061 -17.165 -0.481 0.041 -8.525
0.16100000000000003 -0.129 -14.626999999999999 -0.08300000000000002 0.277 3.085000000000001
-0.389 0.07299999999999995 -8.579 0.18300000000000005 0.731 0.6009999999999991
-0.481 0.243 -13.061 -0.453 0.565 -5.230999999999998
-0.16499999999999998 0.04500000000000004 -18.083 0.377 0.973 -1.9369999999999976
-0.33299999999999996 -0.16699999999999998 -19.325 0.009000000000000008 0.653 -17.921
-0.025000000000000022 -0.01100000000000001 -18.245 -0.345 0.259 -16.409
-0.387 -0.173 -12.629 0.30300000000000005 0.237 -5.6629999999999985
-0.479 0.007000000000000006 -9.605 0.275 0.575 -16.193
0.359 0.17700000000000005 -2.8550000000000004 -0.21899999999999997 0.683 -14.951
0.45499999999999996 0.31499999999999995 -0.8569999999999993 0.09499999999999997 0.543 -14.626999999999999
0.33099999999999996 0.401 -5.284999999999998 0.11299999999999999 0.819 -14.465
0.19899999999999995 0.0050000000000000044 -12.791 0.23299999999999998 0.459 -3.0169999999999995
-0.02100000000000002 0.279 -7.661 0.28700000000000003 0.891 -0.15500000000000114
-0.379 -0.181 -16.570999999999998 0.41900000000000004 0.561 3.3550000000000004
-0.241 -0.139 -7.175000000000001 0.389 0.059 -17.165
0.05700000000000005 -0.10299999999999998 -18.137 0.271 0.817 -8.903
0.40900000000000003 -0.21100000000000002 -2.530999999999999 0.381 0.877 -11.171
-0.193 -0.425 -1.1270000000000024 -0.421 0.735 -0.8030000000000008
-0.203 -0.443 -3.1789999999999985 -0.119 0.813 -4.852999999999998
0.32699999999999996 0.28900000000000003 3.8949999999999996 -0.08900000000000002 0.727 5.1370000000000005
-0.33499999999999996 0.04300000000000004 -19.379 0.365 0.771 6.9190000000000005
0.29300000000000004 -0.187 -1.397000000000002 0.16300000000000003 0.765 -17.543
0.477 -0.21500000000000002 -8.741 0.15500000000000003 0.809 -14.195
-0.11099999999999999 0.41300000000000003 -15.491 -0.131 0.387 0.6550000000000011
-0.007000000000000006 0.02300000000000002 -16.679000000000002 -0.02100000000000002 0.521 0.49299999999999855
-0.20900000000000002 0.15900000000000003 6.055 -0.03899999999999998 0.399 -7.391
0.17100000000000004 -0.119 -14.735 -0.22299999999999998 0.997 -8.849
-0.029000000000000026 -0.16499999999999998 -6.041 -0.23099999999999998 0.539 -3.719000000000001
-0.135 -0.027000000000000024 -14.357 0.281 0.745 -15.437
0.129 -0.451 1.3569999999999993 -0.46499999999999997 0.553 -5.284999999999998
-0.249 0.42500000000000004 -7.876999999999999 -0.309 0.955 -19.757
-0.267 0.245 -12.251000000000001 -0.493 0.363 -0.0470000000000006
0.013000000000000012 -0.031000000000000028 -2.1529999999999987 0.42300000000000004 0.593 -10.307
0.119 -0.415 -17.381 0.06499999999999995 0.441 -0.5330000000000013
-0.29300000000000004 0.049000000000000044 -7.769 0.471 0.319 -5.068999999999999
-0.177 0.03500000000000003 5.514999999999997 -0.299 0.979 -3.557000000000002
0.363 0.07699999999999996 -8.147 0.28500000000000003 0.775 -11.603
-0.263 -0.247 2.004999999999999 -0.0050000000000000044 0.659 -2.099
-0.325 0.009000000000000008 -15.113 0.42500000000000004 0.689 -3.664999999999999
-0.10499999999999998 0.08899999999999997 -15.383 0.267 0.595 4.435000000000002
0.42300000000000004 -0.0030000000000000027 -19.487 -0.139 0.493 -11.333
0.245 0.18899999999999995 -17.867 0.31499999999999995 0.577 -11.657
-0.11699999999999999 -0.09499999999999997 -11.333 -0.07300000000000001 0.273 -18.461
0.14100000000000001 0.09499999999999997 -17.705 -0.197 0.841 -15.383
-0.07700000000000001 -0.23099999999999998 -3.0710000000000015 0.43100000000000005 0.849 -13.169
0.019000000000000017 0.121 -11.873000000000001 -0.33499999999999996 0.113 -11.765
0.21499999999999997 0.051000000000000045 4.542999999999999 -0.241 0.711 -9.173
-0.015000000000000013 0.129 4.057000000000002 -0.137 0.179 -2.963000000000001
0.28300000000000003 -0.239 -13.547 -0.32899999999999996 0.713 -6.905000000000001
0.139 -0.371 -8.957 0.0050000000000000044 0.291 -0.20899999999999963
0.239 0.30700000000000005 4.219000000000001 -0.027000000000000024 0.379 -7.283000000000001
-0.131 0.131 -11.116999999999999 0.257 0.671 -7.769
-0.121 0.251 -8.471 0.14300000000000002 0.587 0.7630000000000017
-0.383 0.353 -7.391 0.273 0.499 -3.125
-0.257 -0.05499999999999999 -15.059000000000001 0.17900000000000005 0.421 -17.975
-0.0010000000000000009 0.235 5.299000000000003 -0.367 0.687 -13.709
-0.133 0.31899999999999995 0.277000000000001 0.20699999999999996 0.845 -9.443
-0.321 -0.063 -2.6389999999999993 0.383 0.283 -12.089
0.133 0.23099999999999998 -10.091000000000001 0.15300000000000002 0.615 -12.520999999999999
0.14300000000000002 0.42900000000000005 -6.851000000000001 0.401 0.185 -18.407
-0.485 -0.09699999999999998 -10.415000000000001 -0.317 0.315 1.6270000000000024
0.353 0.08099999999999996 0.9250000000000007 0.22899999999999998 0.045 -9.658999999999999
-0.459 0.44899999999999995 2.8689999999999998 -0.475 0.247 0.277000000000001
0.061000000000000054 0.33499999999999996 -1.9909999999999997 -0.46699999999999997 0.503 -19.001
-0.027000000000000024 -0.10099999999999998 5.407 0.049000000000000044 0.375 -10.847
-0.065 0.497 -1.0730000000000004 0.07699999999999996 0.007 -15.652999999999999
-0.179 0.359 -4.852999999999998 0.08499999999999996 0.583 -8.039
-0.22499999999999998 0.07099999999999995 1.843 -0.14700000000000002 0.695 -3.286999999999999
-0.347 -0.20500000000000002 -6.905000000000001 0.20499999999999996 0.361 -17.651
0.17900000000000005 0.17500000000000004 6.000999999999998 -0.257 0.527 0.06099999999999994
0.10499999999999998 -0.275 -14.897 -0.461 0.571 -0.6950000000000003
0.32099999999999995 -0.017000000000000015 3.247 -0.193 0.755 1.3030000000000008
0.29100000000000004 0.08699999999999997 -4.906999999999998 -0.07500000000000001 0.667 2.3290000000000006
0.20499999999999996 0.20499999999999996 0.9789999999999992 -0.007000000000000006 0.821 -18.515
0.09099999999999997 -0.431 -9.065 -0.28700000000000003 0.707 4.813000000000002
-0.10299999999999998 -0.273 -9.929 -0.393 0.483 5.677
0.05500000000000005 0.361 -17.273 -0.21300000000000002 0.629 -14.033000000000001
0.08899999999999997 -0.22499999999999998 0.38500000000000156 -0.249 0.017 2.166999999999998
0.483 0.22099999999999997 -9.658999999999999 -0.04099999999999998 0.487 0.11499999999999844
0.267 0.05900000000000005 -4.313000000000001 -0.255 0.413 -9.605
0.10699999999999998 0.477 -5.014999999999999 -0.09100000000000003 0.641 -9.119
0.14900000000000002 0.31299999999999994 -0.2630000000000017 -0.013000000000000012 0.885 -9.767
0.03700000000000003 -0.08900000000000002 -9.119 0.31100000000000005 0.269 -18.785
0.43700000000000006 0.11499999999999999 -0.9649999999999999 0.039000000000000035 0.293 -6.311
-0.11499999999999999 -0.477 -6.526999999999999 0.43899999999999995 0.639 -14.789
0.273 -0.235 -3.341000000000001 -0.499 0.507 -1.019000000000002
-0.307 0.29100000000000004 -5.392999999999999 -0.22899999999999998 0.461 -7.067
0.10099999999999998 -0.397 -11.765 -0.321 0.299 -2.4229999999999983
0.271 0.19699999999999995 -4.6370000000000005 0.33699999999999997 0.397 -18.623
0.11699999999999999 0.377 -1.5589999999999975 0.05700000000000005 0.281 -14.249
0.0050000000000000044 0.14500000000000002 -18.407 -0.14500000000000002 0.061 -2.8009999999999984
-0.457 0.06499999999999995 0.43900000000000006 -0.15500000000000003 0.467 -6.851000000000001
0.29700000000000004 0.351 1.4649999999999999 -0.189 0.173 -16.733
0.04500000000000004 0.10499999999999998 -3.4490000000000016 0.07499999999999996 0.675 -7.661
-0.09300000000000003 -0.33299999999999996 -5.609 0.14500000000000002 0.559 -17.597
-0.22699999999999998 -0.22099999999999997 -10.145 -0.487 0.323 -2.585000000000001
-0.063 -0.183 -7.498999999999999 -0.239 0.243 1.2490000000000023
0.009000000000000008 0.33299999999999996 -3.286999999999999 -0.297 0.945 -15.761
0.17500000000000004 0.275 -19.109 -0.201 0.463 -6.797000000000001
0.16900000000000004 -0.007000000000000006 -15.329 0.02100000000000002 0.383 -11.116999999999999
0.31299999999999994 -0.015000000000000013 -7.930999999999999 -0.435 0.311 -2.8550000000000004
-0.21100000000000002 0.253 6.378999999999998 -0.191 0.407 -19.973
-0.419 0.03700000000000003 -0.3710000000000022 -0.14900000000000002 0.239 0.3309999999999995
-0.15300000000000002 -0.065 -0.10099999999999909 0.129 0.469 -17.003
0.29500000000000004 0.237 -5.230999999999998 -0.029000000000000026 0.021 -6.202999999999999
-0.23099999999999998 0.19299999999999995 0.5470000000000006 -0.445 0.605 -18.191
-0.03899999999999998 0.06899999999999995 -0.4789999999999992 -0.253 0.789 -19.271
0.08699999999999997 0.09299999999999997 -5.068999999999999 0.05900000000000005 0.335 -18.839
-0.201 -0.029000000000000026 0.22299999999999898 -0.41100000000000003 0.183 -1.6129999999999995
-0.125 0.381 2.544999999999998 -0.10499999999999998 0.485 -12.899000000000001
0.31899999999999995 0.031000000000000028 1.0330000000000013 -0.065 0.181 -13.763
-0.009000000000000008 0.11099999999999999 -13.115 0.051000000000000045 0.271 -4.475000000000001
0.22699999999999998 0.16900000000000004 -10.955 -0.175 0.367 -3.9890000000000008
-0.15100000000000002 0.017000000000000015 3.192999999999998 -0.07900000000000001 0.001 -9.713
-0.032999999999999974 0.09699999999999998 -2.3149999999999977 -0.123 0.529 -14.141
0.125 0.21899999999999997 3.3009999999999984 -0.16099999999999998 0.035 -10.415000000000001
0.09299999999999997 0.28700000000000003 -6.959 -0.28300000000000003 0.121 -4.529000000000002
-0.381 0.137 -17.543 -0.497 0.223 5.568999999999999
-0.031000000000000028 0.16500000000000004 -3.557000000000002 -0.203 0.209 -11.441
0.039000000000000035 -0.04299999999999998 -3.3949999999999996 -0.243 0.089 -4.745000000000001
-0.279 -0.137 -3.503 -0.15100000000000002 0.025 -3.1789999999999985
-0.281 0.46699999999999997 -9.551 -0.067 0.253 -3.503
-0.33899999999999997 0.17100000000000004 -7.283000000000001 -0.10299999999999998 0.085 -4.097000000000001
-0.261 0.05700000000000005 -11.062999999999999 -0.29300000000000004 0.145 5.6229999999999976
-0.41100000000000003 0.30100000000000005 -7.013 -0.237 0.037 3.7330000000000005
-0.425 0.45699999999999996 -4.9609999999999985 -0.495 0.047 0.0070000000000014495
