CN	avgDist	stdDist	name	max_e	max_i	max_d2	efermi_e	efermi_slope	pca1	pca2	pca3	rel_pca1	rel_pca2	rel_pca3	min_e	min_i	min_d2	variation	polyn_a_0	polyn_a_1	polyn_a_2	polyn_a_3	polyn_b_0	polyn_b_1	polyn_b_2	polyn_b_3	min_e-max_e	max_min_slope
5.0	2.20426	0.05875564994109071	cn5_385	7133.513000000218	1.0433723705954834	-0.0072757700420034155	7123.547915032395	0.8088842640592826	-12.218111845361635	-0.3185159060609732	0.8402246850735471	-12.161028097184005	-0.6748322393688201	-0.07714660236633337	7150.125699524718	0.9019316453814099	0.0009461343012676184	1.4112611958923376	2.555591146878311	-6.358650012063304	5.087295827645283	-0.2823663744724282	2.555591146878311	-6.358650012063304	5.087295827645283	-0.2823663744724282	16.612699524499476	0.008514012127016721
5.0	2.09018	0.09089627935179749	cn5_386	7135.303000000215	1.0499534276634004	-0.00602802294968896	7124.283744039051	0.6583999969554897	-12.12482008010054	-0.8341126337524104	0.25647322572263065	-12.139544547723597	-0.194387340798125	-0.3559981269013678	7157.405312269645	0.9037820062549144	0.0010141645493040661	1.3725918314934749	3.1198772733580182	-7.007458582769823	5.2758304859389895	-0.3078501387523274	3.1198772733580182	-7.007458582769823	5.2758304859389895	-0.3078501387523274	22.102312269429603	0.006613399522486169
5.0	2.2017	0.11742427347018158	cn5_387	7133.713000000223	1.0397576437814566	-0.006685149591678652	7123.497601922719	0.7770686321072453	-12.219179590207945	-0.3179183136014275	0.7072158629032154	-12.153685949403128	-0.5324886542080399	-0.04711575869195285	7149.9426513866465	0.917217948124744	0.0007869413146145264	1.321226655461415	2.7538685693333047	-6.662887974643838	5.210652843423029	-0.29145423162519585	2.7538685693333047	-6.662887974643838	5.210652843423029	-0.29145423162519585	16.22965138642394	0.007550359076672267
5.0	1.99514	0.1391825937393034	cn5_388	7137.7230000002155	1.0438799354169257	-0.004234376980161159	7124.919434067476	0.5265150742948528	-11.883007490798763	-1.1023247132702974	-0.4210621116192675	-11.98074851707674	0.42849196914944737	-0.30406572382188457	7164.318264282482	0.9052193556235579	0.001230497933006725	1.3207546592378816	3.213878109705379	-7.149675669168902	5.33413189349248	-0.3285936221064151	3.213878109705379	-7.149675669168902	5.33413189349248	-0.3285936221064151	26.595264282266726	0.005213731975802335
5.0	2.1529	0.04073499723824709	cn5_389	7134.173000000222	1.0487746790790733	-0.007043285614738437	7123.901882904587	0.7497355314004392	-12.182522844662616	-0.5745461142934964	0.665932505749912	-12.158553571155776	-0.545939436279381	-0.2517614804058691	7153.158431271266	0.8959232344277552	0.0009124598386175066	1.4373170519386367	2.735466044853252	-6.519255947142346	5.111628140645948	-0.2888910979939794	2.735466044853252	-6.519255947142346	5.111628140645948	-0.2888910979939794	18.985431271044035	0.008050986172984236
5.0	2.0692999999999997	0.06934594436591075	cn5_390	7135.603000000222	1.0504872378099581	-0.00603170043467216	7124.522989509849	0.6302348739398362	-12.090243897781175	-0.9463797441771624	0.14820243046874654	-12.132907701264129	-0.15409791072457035	-0.43391034224866815	7158.394211825914	0.8967595303001872	0.0011769813991084862	1.3959421767552291	3.1417854513461294	-6.992887083122927	5.253253979438096	-0.30932182320204626	3.1417854513461294	-6.992887083122927	5.253253979438096	-0.30932182320204626	22.79121182569179	0.006745043163368729
5.0	1.9083400000000001	0.08551080867352391	cn5_391	7139.3230000002195	1.054084114027665	-0.003768650804758522	7125.75463352955	0.45316433672149325	-11.739307749422457	-1.2993767414248392	-0.8615082635567285	-11.954272013494942	0.7083872137273282	-0.37921864846474124	7167.706564187811	0.8906730748349219	0.001554265010490273	1.378145697663594	2.965965492427655	-6.820847234992396	5.2319110982438035	-0.334909332129412	2.965965492427655	-6.820847234992396	5.2319110982438035	-0.334909332129412	28.38356418759122	0.0057572416949730225
5.0	1.8815800000000003	0.08312971550534747	cn5_392	7140.1430000002165	1.050959064571235	-0.003375374244551921	7126.303897752359	0.42640738010218593	-11.64453824101062	-1.3551264501579194	-1.0364404036234371	-11.939662777604841	0.7778392087308174	-0.34959923252114133	7169.233178287592	0.8921644599031424	0.0015641308631418683	1.3700066048511805	2.561698647455252	-6.260207515625711	5.035370312150686	-0.3287507359720657	2.561698647455252	-6.260207515625711	5.035370312150686	-0.3287507359720657	29.090178287375238	0.005458701665538
5.0	1.94718	0.030662902667555763	cn5_393	7137.983000000221	1.0617050640971384	-0.0050142471774705655	7125.639211818183	0.5014971315597019	-11.851868965345403	-1.3593585617185546	-0.7039727720627261	-12.055397352456447	0.4459644571686249	-0.6208259957549437	7164.9051938431585	0.876878819486592	0.0017526719993204317	1.4443995420717028	3.5024258040930722	-7.456140712174408	5.411131123038893	-0.3390887401829485	3.5024258040930722	-7.456140712174408	5.411131123038893	-0.3390887401829485	26.922193842937304	0.0068651999791998096
5.0	2.0277000000000003	0.021992271369733453	cn5_394	7136.293000000216	1.0677492061039937	-0.005819096875470109	7124.71864389327	0.5904671696379284	-12.122340377494481	-1.0971803186031337	-0.11641091507302469	-12.192913350436005	0.07610727690108104	-0.5636408081879997	7160.754742427704	0.8878770841402002	0.0015251132292059717	1.448940815927418	3.5858967151665913	-7.595804985572312	5.473720249793831	-0.32711215851119185	3.5858967151665913	-7.595804985572312	5.473720249793831	-0.32711215851119185	24.46174242748748	0.007353201534886271
5.0	1.87822	0.026218268440154457	cn5_395	7139.83300000022	1.0595421811660197	-0.0038961047388319514	7126.334250934067	0.43537569739846305	-11.619804652593153	-1.4171209939051064	-1.1135798730982842	-11.928553362475803	0.8096657664990086	-0.505556510982989	7168.809408143324	0.8701402900915127	0.001889568923461204	1.4467871654463096	2.971882328434627	-6.806492906349761	5.214980480860909	-0.340350840373392	2.971882328434627	-6.806492906349761	5.214980480860909	-0.340350840373392	28.97640814310398	0.006536417148016403
5.0	2.0162999999999998	0.023109738207084986	cn5_396	7136.523000000221	1.069760930947248	-0.005750455331909876	7124.880939079385	0.5734997664638879	-12.115035145528859	-1.1536152329809846	-0.2070384445132704	-12.207472171966156	0.11640418110475761	-0.5865763183636727	7161.287007666447	0.8892247129551833	0.001558447257930868	1.4488784637886265	3.5771575195981677	-7.584620602427356	5.474489195177185	-0.3296239331175984	3.5771575195981677	-7.584620602427356	5.474489195177185	-0.3296239331175984	24.764007666225552	0.007290266600841405
5.0	1.8747	0.06494967282442612	cn5_397	7140.193000000218	1.0544338480831423	-0.0034924721470375175	7126.429639203343	0.42353381449551586	-11.625141268158485	-1.379248079174871	-1.105405397076452	-11.941749320474624	0.8044279919815215	-0.4033323978874475	7169.328007913245	0.8842640217480948	0.001693816831372543	1.3995363410355832	2.6682405452251468	-6.399319666079112	5.078307513112763	-0.3311346193345745	2.6682405452251468	-6.399319666079112	5.078307513112763	-0.3311346193345745	29.13500791302704	0.005840733829317412
5.0	2.0299799999999997	0.05760074305076283	cn5_398	7136.333000000217	1.0581708741467124	-0.005618888976322012	7124.777607661832	0.5937972501075242	-12.068564824242227	-1.093785828605112	-0.10313535378866963	-12.145801924027344	0.05296905618478729	-0.5107005382392434	7160.659695082595	0.89120455194643	0.0013942176977278108	1.4165487356544206	3.4006524811019108	-7.333278844484826	5.373815117780637	-0.3221082390352131	3.4006524811019108	-7.333278844484826	5.373815117780637	-0.3221082390352131	24.326695082378137	0.006863502076006621
5.0	2.11126	0.09606532360846967	cn5_399	7134.993000000219	1.0504102697086741	-0.006057710850715381	7123.988537558085	0.6946654938364525	-12.158595246730567	-0.6972070328473728	0.36866442519754894	-12.141774285635133	-0.23774767303416813	-0.2720230556913218	7156.140785601722	0.9079627206010628	0.0008800082227222398	1.365923524876238	3.0543706822638743	-6.968584624606783	5.2809424743260855	-0.3046189200012661	3.0543706822638743	-6.968584624606783	5.2809424743260855	-0.3046189200012661	21.14778560150353	0.006735813942500149
5.0	2.18694	0.10096162835453867	cn5_400	7133.813000000214	1.0498554472004948	-0.0068292012378456945	7123.523311838057	0.7681508310304965	-12.254358145735893	-0.36502133384358515	0.6937063335524282	-12.192084872345413	-0.5149675954957329	-0.1293422304580747	7151.333132735756	0.9149194056371925	0.000756947406734683	1.3621011372011522	2.866535482941284	-6.811106846715487	5.263123157120332	-0.29429883072903573	2.866535482941284	-6.811106846715487	5.263123157120332	-0.29429883072903573	17.520132735542575	0.007701770505971199
5.0	2.05758	0.12620740707264372	cn5_401	7136.143000000223	1.0379354538456242	-0.004991058109027335	7124.4128805130385	0.6235523293212526	-12.011329843109488	-0.8953092302525453	0.04500438314272378	-12.042268519829733	0.02794222432676306	-0.25346960838374194	7159.529374635986	0.9137803914854885	0.0009465305134780356	1.2934816440553165	2.9997975856537304	-6.85889795465422	5.228518701395761	-0.3112040457626634	2.9997975856537304	-6.85889795465422	5.228518701395761	-0.3112040457626634	23.386374635762877	0.005308863143339691
5.0	1.88798	0.03964348117912957	cn5_402	7139.583000000214	1.059023510455903	-0.003964815831203339	7126.185491299823	0.4445211282508743	-11.663390156786807	-1.4029273950714327	-1.0431575070099233	-11.94861912192736	0.7636982651998531	-0.5000780027107167	7168.317958196063	0.8741298857494257	0.0018223481927664405	1.4378417470056428	3.048965926777827	-6.906107521399352	5.248354819514243	-0.34021402900541503	3.048965926777827	-6.906107521399352	5.248354819514243	-0.34021402900541503	28.734958195848776	0.006434449058401207
5.0	2.21662	0.10385808394150177	cn5_403	7133.523000000218	1.0384384488478877	-0.00691676316222356	7123.442656580216	0.8231080306591885	-12.188772697810167	-0.2798740742367102	0.7644458903815133	-12.119490567935534	-0.5833043949722357	-0.04765824365978482	7150.106378777614	0.906845617111685	0.0008406048292486393	1.346021119986944	2.8132421836471613	-6.714023131486911	5.207424283017331	-0.28938860557539303	2.8132421836471613	-6.714023131486911	5.207424283017331	-0.28938860557539303	16.58337877739541	0.00793522438959033
5.0	2.0061400000000003	0.09001396780500237	cn5_404	7136.943000000219	1.05521923789251	-0.004965375879351086	7124.8066793834905	0.5619840643528047	-11.997578081151957	-1.0945731742565963	-0.25212824367462283	-12.078816614590885	0.23037715332021685	-0.4267874174196951	7162.226807385361	0.8997817518902593	0.0013471196987745583	1.3676438770038495	3.3098334236729743	-7.268716026967994	5.374751928603387	-0.32603703857766014	3.3098334236729743	-7.268716026967994	5.374751928603387	-0.32603703857766014	25.2838073851417	0.006147708833345852
5.0	2.13558	0.014842829918853143	cn5_405	7134.373000000216	1.054922082803445	-0.006993211723038684	7123.953638212799	0.7346907262250697	-12.195475578886086	-0.6386297288036655	0.5974152875407083	-12.176801678795806	-0.4831117395281943	-0.3220597221993596	7154.420987424364	0.8932160141303029	0.0009757489880813218	1.456883850222534	2.895893002786194	-6.723815275124233	5.179492050626636	-0.2938526833315046	2.895893002786194	-6.723815275124233	5.179492050626636	-0.2938526833315046	20.047987424148232	0.008065950224926993
5.0	2.10126	0.02880531895327674	cn5_406	7134.963000000218	1.0562436602139524	-0.0065363830259457245	7124.195621646015	0.6842991297692063	-12.164806480987519	-0.7999252460221908	0.38111415871551474	-12.170367716243014	-0.3094715802607021	-0.4081182578329961	7156.666665858672	0.8921183035236027	0.0011361389834012602	1.4447913760711604	3.115226117328349	-6.984918783996564	5.25921261789135	-0.30341150740242834	3.115226117328349	-6.984918783996564	5.25921261789135	-0.30341150740242834	21.70366585845386	0.007562102999591694
5.0	1.9601399999999998	0.06920834053782819	cn5_407	7137.803000000217	1.063077176377372	-0.004835483498055737	7125.340770375604	0.5098999658873107	-11.917204586968502	-1.2682432613654466	-0.5908409735711457	-12.074428294857414	0.4308232478273714	-0.5343682946892659	7164.6323487615655	0.8892302669191849	0.0015883562474392518	1.4098024067857966	3.4430962272671124	-7.437488985272885	5.433585437950097	-0.33755115441994626	3.4430962272671124	-7.437488985272885	5.433585437950097	-0.33755115441994626	26.82934876134823	0.006479729008877031
5.0	2.16562	0.09276648963930882	cn5_408	7134.143000000221	1.0477461550327862	-0.006573993789338317	7123.665655485717	0.7615171603768411	-12.205322697040204	-0.46866393076827556	0.6197335242857418	-12.156068622932162	-0.44859719004977644	-0.1715861822807692	7152.909025451674	0.9085934272770828	0.0007625866771700809	1.3711631317343722	2.9135889279326412	-6.824943965408725	5.244606224193548	-0.29565471999607545	2.9135889279326412	-6.824943965408725	5.244606224193548	-0.29565471999607545	18.76602545145306	0.007415141161120443
5.0	2.2010600000000005	0.061736621222739374	cn5_409	7133.5730000002195	1.0477008576872848	-0.0071850665928074875	7123.460498035749	0.8122799319317378	-12.242539141843901	-0.30357891397152315	0.8052932443028703	-12.177851276046956	-0.6260428718435783	-0.08449651462059216	7150.441809440386	0.9041540691978298	0.0009302878061348811	1.412397376946426	2.648107623577418	-6.499959399965846	5.14474065660676	-0.28531666763813396	2.648107623577418	-6.499959399965846	5.14474065660676	-0.28531666763813396	16.868809440166842	0.00850959808388441
5.0	1.9105	0.02628117196777952	cn5_410	7138.87300000022	1.0621951164467018	-0.0044899283602184425	7125.971544937963	0.4687358512581259	-11.734158667817798	-1.4062298957918398	-0.9326689159655811	-11.989197553082201	0.6441142056802635	-0.5855279026574155	7166.954621559285	0.8715532617643476	0.001845377708884153	1.456202563054251	3.348333719697528	-7.286131317159336	5.367521614234862	-0.34315142056767933	3.348333719697528	-7.286131317159336	5.367521614234862	-0.34315142056767933	28.081621559065752	0.006788847797886809
5.0	2.15746	0.07554073338272531	cn5_411	7134.213000000223	1.0487762365691926	-0.006672554995201807	7123.739906144072	0.7524229576286763	-12.1987777841816	-0.5101285006960149	0.6205741949650437	-12.157668037119135	-0.4622205025699255	-0.19849084530821956	7153.124397084119	0.9048985782646923	0.0008258165694069589	1.3954764253837908	2.838800420807188	-6.706471782529299	5.197156341425754	-0.2935106747355185	2.838800420807188	-6.706471782529299	5.197156341425754	-0.2935106747355185	18.91139708389619	0.007607986742926457
5.0	1.95182	0.06724383689231311	cn5_412	7138.003000000222	1.0638044310438963	-0.004676022711258554	7125.350333124674	0.5011123921365517	-11.923169158941754	-1.2688834075210977	-0.623967068933352	-12.082030793533429	0.48066571197987285	-0.5133803500276549	7164.942690252363	0.8906898650384392	0.0015912383383839687	1.408843010219862	3.4059246262421072	-7.3933791596400695	5.424030149670926	-0.33777794152345175	3.4059246262421072	-7.3933791596400695	5.424030149670926	-0.33777794152345175	26.93969025214119	0.006426004322440116
5.0	2.02522	0.12905672241305366	cn5_413	7136.753000000215	1.0392242584549476	-0.004773633144328215	7124.68061209581	0.5475697448219277	-11.96312308278487	-0.9819990137571902	-0.17111609982762568	-12.02439795741409	0.16444209873898277	-0.30493108616727926	7161.1857952415	0.9176997139911691	0.0009940726182906731	1.277653272477651	2.940979499050396	-6.779616771827213	5.204642364158709	-0.3140330543766715	2.940979499050396	-6.779616771827213	5.204642364158709	-0.3140330543766715	24.43279524128502	0.004973828956681708
5.0	2.04506	0.10346579338119422	cn5_414	7136.253000000215	1.0453401310715527	-0.005380641765473371	7124.706854183734	0.595833157902866	-12.00841625230999	-1.0207056413936164	-0.049961451137969966	-12.074457371560738	0.025134456907286606	-0.39343217952241205	7160.223845269977	0.9033861738098494	0.0011697283522546817	1.3420543946765924	3.133964480497258	-6.996122370953731	5.260410011578548	-0.3152017983257576	3.133964480497258	-6.996122370953731	5.260410011578548	-0.3152017983257576	23.970845269761412	0.005921942078562177
5.0	1.98154	0.05728806507467322	cn5_415	7137.283000000217	1.0649264759802262	-0.005177329653882623	7125.142557715828	0.5360117746593442	-11.994004802163762	-1.229454838174261	-0.4385007553966458	-12.12270345942961	0.31198006423031505	-0.5551787918147006	7163.273766656402	0.8892265807953663	0.0015733805739749816	1.4219463007306494	3.5190955710518153	-7.520867364043708	5.455619417571492	-0.3348006914981939	3.5190955710518153	-7.520867364043708	5.455619417571492	-0.3348006914981939	25.99076665618486	0.006760088977331095
5.0	1.93106	0.05004927971509685	cn5_416	7138.413000000221	1.0613590129588553	-0.004666603627967447	7125.693547660532	0.4782950235426189	-11.812570080668323	-1.3423661521447072	-0.7967125560402452	-12.022771406966202	0.5587933820516695	-0.5628738271238641	7165.95162470451	0.8808443843445275	0.0017196344112036517	1.4295823351296444	3.3722471863346173	-7.321555416315455	5.382749407659223	-0.3397648451877924	3.3722471863346173	-7.321555416315455	5.382749407659223	-0.3397648451877924	27.53862470428976	0.006554961642155229
5.0	1.98262	0.1597781637145703	cn5_417	7138.263000000217	1.036111059723936	-0.003499917808902353	7124.841753658227	0.5052854869542207	-11.873439528183052	-1.0240732997756297	-0.43543835672009684	-11.957934056872935	0.49088717079862876	-0.1328567901313219	7165.443724050903	0.9248215755033016	0.0009630318701550649	1.2497136359252656	2.8587550946111486	-6.722916216425621	5.213795508611716	-0.3227740615775272	2.8587550946111486	-6.722916216425621	5.213795508611716	-0.3227740615775272	27.180724050685967	0.004094426771454081
5.0	1.9760199999999997	0.10312752106009335	cn5_418	7137.683000000215	1.044692545568384	-0.004542375475757865	7125.203062955683	0.5077430514960737	-11.863059699643516	-1.1766249175340522	-0.482196681443779	-11.995945715820456	0.36573156612500796	-0.4141877991994729	7163.996318635677	0.9008503139193635	0.0013206156683712412	1.3316818421798335	3.100952190881266	-6.953837405976183	5.249053137635485	-0.3246271929954292	3.100952190881266	-6.953837405976183	5.249053137635485	-0.3246271929954292	26.313318635462565	0.005466518064170122
5.0	2.03914	0.09654529714077226	cn5_419	7136.283000000216	1.0497588033587866	-0.005464478718408827	7124.719819809842	0.5889763489741762	-12.01947790537834	-1.034129621910102	-0.07631297380268877	-12.08731311798818	0.04128544823245632	-0.4257302582827939	7160.421556505968	0.9017458603993873	0.001192757151880242	1.3558992795472933	3.208839885618609	-7.104520951365833	5.301929594623514	-0.31774278117318255	3.208839885618609	-7.104520951365833	5.301929594623514	-0.31774278117318255	24.138556505751694	0.0061318058900552315
5.0	2.1119800000000004	0.0779605387359528	cn5_420	7134.8930000002165	1.0526476275931667	-0.006284106723875027	7124.032078763688	0.7003442599437042	-12.17129217682153	-0.7129519146025806	0.40764825759223017	-12.159221079649031	-0.29052411470426037	-0.30846341902654834	7155.999771973812	0.9028877425953397	0.000955108141519197	1.395229720896423	3.052928406857104	-6.947774143746096	5.26613114495518	-0.3030902098342939	3.052928406857104	-6.947774143746096	5.26613114495518	-0.3030902098342939	21.10677197359564	0.0070953476535954955
5.0	2.07722	0.04396677836730822	cn5_421	7135.393000000217	1.055622108313988	-0.006247018178306973	7124.406294540994	0.6457638266635328	-12.13475162440042	-0.9095233748875925	0.2175407611579505	-12.164385065864586	-0.1977156161535507	-0.45635676970696903	7157.996082324937	0.8929585083351412	0.0012286596310719538	1.4279755909387708	3.2113795586799916	-7.092805693208823	5.290893314543669	-0.30923781224951835	3.2113795586799916	-7.092805693208823	5.290893314543669	-0.30923781224951835	22.603082324719253	0.007196522918511612
5.0	2.1230200000000004	0.09741378547207787	cn5_422	7134.883000000216	1.0407604644116497	-0.006141636694767527	7124.1250561557235	0.6860384329621747	-12.121933479584047	-0.7126769824265771	0.410150584061777	-12.118514940429836	-0.3196539710022842	-0.25586185793404026	7155.2394995014665	0.9076841195565066	0.0007949603089486495	1.3510799921204306	2.846526964730853	-6.652319538228763	5.154785269570159	-0.29765982353920356	2.846526964730853	-6.652319538228763	5.154785269570159	-0.29765982353920356	20.356499501250255	0.006537290207826243
5.0	2.14994	0.0796756575121912	cn5_423	7134.283000000214	1.0529826628642516	-0.006685980407095116	7123.794353738759	0.7359909709319925	-12.226312130884574	-0.5464426436163808	0.5922405141143873	-12.190193096959545	-0.4435846419520829	-0.2374906421704081	7153.727569144494	0.9075379114983662	0.0008335239038449103	1.3979361724350636	2.9103400990858725	-6.807475830269481	5.238438503326	-0.2966031155852478	2.9103400990858725	-6.807475830269481	5.238438503326	-0.2966031155852478	19.44456914427974	0.007479967814492448
5.0	2.0397000000000003	0.07988779631458114	cn5_424	7136.233000000215	1.050282314481335	-0.0055962634593065275	7124.783919973819	0.5996986274023228	-12.028659885307663	-1.0692787854769024	-0.061481750351650065	-12.105448897051179	0.007363496750335345	-0.4635654286197068	7160.26375389516	0.8949054502882063	0.0013073854814960044	1.3838550867898187	3.2558323121116572	-7.130592339499245	5.296079919706984	-0.31732758441216113	3.2558323121116572	-7.130592339499245	5.296079919706984	-0.31732758441216113	24.03075389494552	0.0064657507156198534
5.0	1.9282600000000003	0.08155333469576834	cn5_425	7138.673000000215	1.055914233999636	-0.00426528409036564	7125.687408009594	0.46907717746974265	-11.795203444133532	-1.3028467221825444	-0.792524455257757	-12.000943622200543	0.585187966406151	-0.46481589395186745	7166.490197460006	0.8911099332763115	0.0015604276452478793	1.3873250903457905	3.1442214914218507	-7.037487907764495	5.295404515169122	-0.33499754392325687	3.1442214914218507	-7.037487907764495	5.295404515169122	-0.33499754392325687	27.817197459790805	0.005924547250367176
5.0	2.05322	0.07298025486390139	cn5_426	7135.873000000217	1.054743997860029	-0.005934914966143623	7124.620894473276	0.6143950382688914	-12.071042766896708	-1.0053856536682775	0.04417328802786201	-12.126274396543845	-0.07069245565732597	-0.4713952014854262	7159.405340054059	0.8951892677323485	0.001250945139516875	1.399216643315472	3.2717263771134504	-7.175603012162188	5.3201622836664795	-0.3155407783692484	3.2717263771134504	-7.175603012162188	5.3201622836664795	-0.3155407783692484	23.532340053841835	0.0067802322150122074
5.0	2.07966	0.09428774257558614	cn5_427	7135.593000000222	1.0531384709593097	-0.00572818879662762	7124.211657762059	0.645633061629824	-12.131827575664733	-0.840012645766733	0.16574787392543744	-12.138964369091045	-0.06969623190606243	-0.34814716542838753	7158.329646817479	0.904367181516136	0.0011101932423411614	1.3680909176314078	3.248398981475835	-7.1960666196918375	5.349496531501435	-0.3131957508147493	3.248398981475835	-7.1960666196918375	5.349496531501435	-0.3131957508147493	22.73664681725768	0.006543237911856578
5.0	1.95366	0.07772887751666052	cn5_428	7137.993000000221	1.0592624983747463	-0.004699471782831921	7125.398823821952	0.4915822383925408	-11.894016918489436	-1.2560212655225425	-0.6330194779823395	-12.057827321956092	0.4612541461146167	-0.5000704775204379	7164.91158601464	0.8944872911524726	0.0015214017444657533	1.3868496637511671	3.2883527152349057	-7.226797478607002	5.360559541984912	-0.33407256478702574	3.2883527152349057	-7.226797478607002	5.360559541984912	-0.33407256478702574	26.918586014418906	0.006121243037580505
5.0	1.97214	0.055908088860199795	cn5_429	7137.483000000221	1.0650526735666408	-0.005124149322632832	7125.270934898586	0.5251797575199197	-11.959983157965006	-1.2644994701521302	-0.5133826494242609	-12.107390805082465	0.35178300562692383	-0.5702145113250657	7163.789194340261	0.8872282281517982	0.0016108890428141163	1.4243161819699024	3.5159507190441106	-7.514815970684201	5.452254352148442	-0.3365599093050572	3.5159507190441106	-7.514815970684201	5.452254352148442	-0.3365599093050572	26.306194340039838	0.006759793648455699
5.0	2.17082	0.02477041784064205	cn5_430	7133.903000000216	1.0465628103312559	-0.007252965834592118	7123.776533035648	0.7804809554834424	-12.190128238815767	-0.48746008440401317	0.7554039434856558	-12.15405842869344	-0.614181951654765	-0.19319640234818664	7151.931911325708	0.8935248811758356	0.0009273755718335538	1.4441518851291684	2.6388080324809735	-6.396951418326287	5.070315303701808	-0.28424052624229645	2.6388080324809735	-6.396951418326287	5.070315303701808	-0.28424052624229645	18.028911325492118	0.00848847311922995
5.0	2.17498	0.061585758093897075	cn5_431	7133.913000000216	1.0473695692626785	-0.006986651803764232	7123.664746960885	0.7795905458632999	-12.20821649102993	-0.43805411302352143	0.7249602283892689	-12.161048373879746	-0.5622844071265266	-0.1598543648402473	7151.89845703343	0.9018482586434402	0.0008585473765963915	1.4142936638794463	2.7055406817344663	-6.53244223761475	5.137526802139481	-0.2878472933272117	2.7055406817344663	-6.53244223761475	5.137526802139481	-0.2878472933272117	17.985457033213606	0.008091054364117924
5.0	2.08702	0.09200263909258259	cn5_432	7135.453000000219	1.0563435394033687	-0.005845290089734334	7124.1209035124775	0.6538338947637441	-12.161732089222763	-0.8056352180314897	0.19908165175557277	-12.158429916043062	-0.08578806603216477	-0.3538738177587339	7158.062568284441	0.9040411545392999	0.0010904225022430234	1.377008647087939	3.319739290103797	-7.303243964157768	5.391388774111171	-0.3140969606700415	3.319739290103797	-7.303243964157768	5.391388774111171	-0.3140969606700415	22.609568284222405	0.006736191640171638
5.0	1.99786	0.07750222190363326	cn5_433	7137.053000000222	1.0522749846839998	-0.00518341246147358	7125.103169126798	0.5427206925190029	-11.945143272553967	-1.1843378542434104	-0.3490659815486969	-12.06555128029911	0.22184405670664872	-0.5060901429244962	7162.496983058187	0.8928639930963982	0.0014218174833492028	1.3799837564610602	3.3081173773414863	-7.20640764817708	5.326433977685821	-0.32558949715636165	3.3081173773414863	-7.20640764817708	5.326433977685821	-0.32558949715636165	25.443983057964942	0.006265174411743678
5.0	1.9856200000000002	0.050508826951335996	cn5_434	7137.183000000215	1.064646555219429	-0.005346083034041271	7125.198678074738	0.5374797660977753	-11.997905580477799	-1.245205398764575	-0.4293830145483988	-12.134534647920171	0.2696042862073678	-0.5834144455266957	7162.948015297718	0.8877598285325803	0.0015792412382432761	1.4271587750695458	3.5243790119624183	-7.505622083916594	5.441024183125375	-0.33363865360598466	3.5243790119624183	-7.505622083916594	5.441024183125375	-0.33363865360598466	25.76501529750294	0.006865384112696105
5.0	2.04978	0.06359274801421941	cn5_435	7135.9430000002185	1.059125793413907	-0.005868772547934498	7124.602332502932	0.612142240487946	-12.114589671160283	-1.0139615646933287	0.02335803987205579	-12.168385385069135	-0.038951792330327493	-0.4850730326200632	7159.6273368614975	0.8954231844691094	0.0012952414466999868	1.412728961940648	3.3539636262236643	-7.290366460191757	5.367156373071975	-0.3184040266883305	3.3539636262236643	-7.290366460191757	5.367156373071975	-0.3184040266883305	23.684336861279007	0.006911851064423561
5.0	1.96234	0.1077613028874466	cn5_436	7138.073000000223	1.0484385673871766	-0.0041737807321418074	7125.149264531561	0.5042558837540057	-11.87463848722791	-1.1689312063480126	-0.5232835603195929	-12.001831707358471	0.46904904775009154	-0.3492291818939715	7164.880873309118	0.903575282653037	0.0013267618625168688	1.3312615117424995	3.1075281913021064	-7.003738399315079	5.288524704485858	-0.3287170825133714	3.1075281913021064	-7.003738399315079	5.288524704485858	-0.3287170825133714	26.80787330889507	0.005403758928018835
5.0	2.0273	0.10339274636066106	cn5_437	7136.593000000223	1.0538248317850674	-0.005071698647718392	7124.619376296627	0.586800173977267	-12.04574741284277	-1.0197354437485893	-0.12926700250939363	-12.102669235202894	0.15521967835136663	-0.3732786274382673	7161.225095356439	0.9059570925710432	0.0012389016379775633	1.350593748598112	3.2650909706759013	-7.220290182882665	5.364063639626058	-0.32251575893343937	3.2650909706759013	-7.220290182882665	5.364063639626058	-0.32251575893343937	24.63209535621627	0.006003051590846802
5.0	2.02622	0.1276925902313834	cn5_438	7136.843000000217	1.0472482580741904	-0.004647490148279587	7124.609816022609	0.578919556756033	-12.005639903471597	-0.9957423901567314	-0.16382639793500225	-12.061026095705062	0.2113068974111952	-0.2854350640226837	7161.757450231929	0.9147485738649266	0.00110372749857164	1.3018537007704798	3.1348309065371724	-7.070186840619218	5.321962554638823	-0.3216117562483182	3.1348309065371724	-7.070186840619218	5.321962554638823	-0.3216117562483182	24.91445023171218	0.00531818615209147
5.0	2.13114	0.0699653800104023	cn5_439	7134.57300000022	1.0559172383484667	-0.006547405613233082	7123.895479129582	0.7268114399607131	-12.222317811484347	-0.6281305786497053	0.5167513208126363	-12.19672382564047	-0.37933758781344945	-0.2740802953528444	7154.77740316979	0.9042455452145077	0.0009052733892237566	1.4110038735061736	2.9828440937384193	-6.880535388903556	5.2561762777795416	-0.29968678529911474	2.9828440937384193	-6.880535388903556	5.2561762777795416	-0.29968678529911474	20.20440316956956	0.00750686332385191
